SSEC,SCI,FTSE100,DAX30,CAC40
3927.91,13323.08,6830.27,11436.05,5133.3
3886.32,13117.1,6846.74,11328.8,5146.7
3954.56,13395.18,6784.92,11419.62,5142.89
3965.33,13445.87,6710.52,11340.6,5117.17
3993.67,13573.9,6710.1,11197.15,5083.54
3748.16,12683.86,6680.55,11064.92,5182.53
3794.11,12960.66,6707.88,11001.29,5137.83
3664.29,12584.58,6710.45,11265.39,5007.89
3507.74,11902.05,6825.67,11332.78,5025.3
3209.91,10970.29,6834.87,11196.49,5004.46
2964.97,10197.94,6844.8,10984.97,5034.17
2927.29,9899.72,6807.82,11044.01,4987.13
3083.59,10254.35,6753.7,10978.01,4920.74
3232.35,10800,6620.48,11100.3,4857.66
3205.99,10549.16,6520.98,11040.1,4850.22
3166.62,10162.52,6608.59,11460.5,4934.91
3160.17,10054.8,6630.47,11542.54,4971.37
3080.42,9991.76,6585.78,11471.26,4901.19
3170.45,10320.23,6535.68,11473.13,4815.36
3243.09,10620.13,6432.21,11492.43,4839.86
3197.89,10424.65,6490.7,11083.2,4790.62
3200.23,10463.69,6581.63,10944.97,4803.48
3114.8,9778.23,6673.38,11180.5,4815.37
3005.17,9290.81,6737.95,11099.35,4998.61
3152.26,9890.43,6753.75,11058.39,5057.68
3086.06,9739.89,6753.75,10890.63,5045.35
3097.92,9850.77,6796.45,10676.78,5041.71
3156.54,10176.73,6775.08,10747.3,5059.17
3185.62,10238.69,6788.69,10996.41,4869.82
3115.89,10132.29,6769.07,11315.63,4790.2
3142.69,10238.04,6667.34,11484.38,4883.19
3092.35,9904.76,6655.01,11516.9,4835.56
3100.76,10115.55,6579.81,11539.66,4808.22
3038.14,9949.92,6505.13,11716.76,4711.54
3052.78,9988.25,6555.28,11673.42,4604.64
3143.36,10394.73,6631,11735.72,4639.02
3183.15,10540.19,6668.87,11604.8,4757.22
3287.66,10961.36,6696.28,11520.67,4903.07
3293.23,11042.13,6688.62,11512.11,4998.1
3262.44,10901.48,6686.57,11347.45,5032.47
3338.07,11229.38,6752.41,11056.4,5047.24
3391.35,11374.83,6747.09,11173.91,5121.5
3386.7,11391.01,6718.49,11211.85,5124.39
3425.33,11597.08,6736.22,11257.15,5142.49
3320.68,10915.99,6664.54,11308.99,5106.57
3368.74,11305.1,6571.19,11443.72,5082.57
3412.43,11603.46,6568.33,11456.07,5086.74
3429.58,11687.77,6550.74,11636.3,5057.36
3434.34,11758.41,6550.3,11585.1,4927.6
3375.2,11494.35,6526.29,11490.83,4977.32
3387.32,11566.66,6403.45,11604.78,5017.44
3382.56,11546.05,6367.89,11293.65,5046.42
3325.08,11304.88,6187.65,10924.61,5082.61
3316.7,11288.14,5898.87,11014.63,5120.52
3459.64,11884.9,6081.34,10985.14,5112.14
3522.82,11939.81,5979.2,10940.33,5196.73
3590.03,12273.35,6192.03,10915.92,5192.11
3646.88,12453.24,6247.94,10682.15,5154.75
3640.49,12500.53,6058.54,10432.19,5195.41
3650.25,12677.54,6083.31,10124.52,5099.03
3632.9,12635.39,6194.1,9648.43,4925.43
3580.84,12402.04,6042.92,10128.12,4986.85
3606.96,12620.38,6074.52,9997.43,4956.47
3604.8,12511.54,6146.1,10315.62,4984.83
3568.47,12283.76,6229.01,10298.53,4971.25
3617.06,12609.84,6155.81,10259.46,4884.1
3630.5,12702.03,6117.76,10015.57,4783.55
3610.32,12586.69,6084.59,10048.05,4630.99
3616.11,12694.86,6137.6,10317.84,4383.46
3647.93,12893.23,6229.21,10038.04,4564.86
3635.55,12767.5,6186.99,10108.61,4501.05
3436.3,11961.7,6104.11,10271.36,4658.18
3445.4,12037.86,6108.71,10303.12,4675.13
3456.31,12081.17,5935.84,10210.44,4652.95
3536.91,12186.27,6032.24,10123.56,4541.16
3584.82,12447.38,5961.49,10131.74,4554.92
3524.99,12329.18,6109.01,10188.13,4653.79
3536.93,12443.05,5958.86,10227.21,4523.08
3470.07,12164.97,5909.24,10229.58,4549.64
3472.44,12179.83,6061.61,9916.16,4598.26
3455.5,12181.03,6072.47,9948.51,4664.59
3434.58,12134.02,6129.98,9570.66,4596.53
3520.67,12400.59,6298.92,9612.62,4548.72
3510.35,12495.25,6326.16,9427.64,4518.15
3516.19,12511.03,6336.35,9688.53,4569.37
3580,12825.48,6374.82,9483.55,4645.84
3578.96,12830.25,6416.16,9450.4,4655.14
3642.47,13028.31,6371.18,9660.44,4535.85
3651.77,13139.13,6342.28,9509.25,4585.5
3636.09,13007.87,6269.61,9553.07,4428.51
3612.49,12932.37,6338.67,9814.79,4432.83
3627.91,12980.57,6378.04,9902.83,4347.24
3533.78,12686.34,6352.33,9970.4,4480.66
3563.74,12806.16,6345.13,9993.07,4357.05
3572.88,12889.83,6348.42,10096.6,4343.73
3539.18,12664.89,6376.28,10119.83,4455.29
3296.26,11626.04,6444.08,10032.82,4426.54
3287.71,11468.06,6417.02,9915.85,4458.88
3361.84,11724.88,6365.27,10064.8,4616.9
3125,10760.27,6437.8,10104.43,4660.64
3186.41,10888.91,6395.8,10164.31,4667.34
3016.7,10212.46,6361.09,10147.68,4675.91
3022.86,10293.7,6361.8,10238.1,4701.39
2949.6,9978.82,6383.61,10491.97,4688.7
3007.65,10344.94,6412.88,10794.54,4643.38
2900.97,9997.92,6364.9,10801.34,4609.03
2913.84,10155.96,6353.83,10692.19,4675.29
3007.74,10501.79,6295.16,10831.96,4702.79
2976.69,10366.85,6275.28,10800.84,4704.07
2880.48,9975.97,6297.2,10850.14,4673.81
2916.56,10111.57,6178.68,10950.67,4695.1
2938.51,10192.53,6118.28,10951.15,4802.18
2749.78,9483.55,6146.38,10845.24,4923.64
2735.56,9422.43,6268.76,10887.74,4897.13
2655.66,9082.59,6278.97,10988.03,4847.07
2737.6,9418.2,6329.93,10815.45,4890.58
2688.85,9322.01,6334.63,10832.52,4885.82
2749.57,9610.93,6305.49,10907.87,4897.66
2739.25,9638.87,6277.23,10782.63,4916.21
2781.02,9793.07,6337.64,10708.4,4936.18
2763.49,9673.48,6393.13,10713.23,4948.29
2746.2,9668.84,6375.15,10971.04,4980.04
2836.57,10045.37,6356.09,10959.95,4984.15
2867.34,10161.77,6395.65,11085.44,4911.17
2862.89,10116.4,6420.93,11119.83,4912.16
2860.02,10162.32,6275,11092.31,4952.51
2927.18,10370.99,6238.29,10933.99,4856.65
2903.33,10299.67,6223.52,11169.54,4807.95
2928.9,10307.63,6135.22,11320.77,4804.31
2741.25,9551.08,6126.68,11293.76,4937.31
2767.21,9573.7,6088.05,11382.23,4906.72
2687.98,9097.36,5952.78,11261.24,4915.1
2733.17,9322,5874.06,11190.02,4910.97
2849.68,9766.37,6017.79,10789.24,4889.12
2859.76,9762.01,6061.19,10752.1,4820.28
2874.15,9536.71,6102.54,10886.09,4892.99
2897.34,9703.83,6052.42,10673.6,4946.02
2901.39,9732.73,6034.84,10592.49,4930.14
2862.56,9523.14,6083.1,10598.93,4957.6
2804.73,9390.35,6240.98,10340.06,4914.53
2810.31,9363.41,6254.64,10139.34,4905.76
2859.5,9665.13,6314.57,10450.38,4730.21
2864.37,9574.19,6274.05,10469.26,4714.79
2870.43,9469.03,6242.32,10738.12,4756.41
2904.83,9791.85,6093.43,10608.19,4681.86
2955.15,10126.59,6137.24,10497.77,4637.45
3018.8,10394.14,6073.38,10488.75,4635.06
2999.36,10344.08,5954.08,10727.64,4549.56
3009.96,10442.38,5912.44,10653.91,4473.07
2960.97,10283.68,5871.83,10860.14,4614.4
2979.43,10339.68,5929.24,10743.01,4624.67
2957.82,10276.84,5960.97,10283.44,4677.54
2919.83,10094.71,5918.23,10310.1,4625.26
3000.65,10445.69,5804.1,10214.02,4565.17
3003.92,10455.37,5779.92,9979.85,4567.6
3009.53,10379.65,5876.8,9849.34,4674.53
3053.06,10640.27,5673.58,9825.07,4663.18
3050.59,10683.86,5773.79,9985.43,4617.95
3008.42,10504.88,5900.01,9960.96,4701.36
2984.96,10413.54,5877,9794.2,4677.14
3033.96,10609.59,5911.46,9545.27,4637.06
3023.65,10533.41,5990.37,9521.85,4522.45
3066.64,10684.92,5931.78,9664.21,4537.63
3082.36,10771.61,6083.79,9391.64,4480.47
3078.12,10733.63,6060.1,9574.16,4403.58
3033.66,10568.93,5922.01,9764.88,4333.76
3042.82,10602.46,5837.14,9736.15,4312.74
2972.58,10164.74,5898.76,9822.75,4378.75
2952.89,10058.8,5848.06,9880.82,4391.94
2959.24,10151.76,5689.36,9639.59,4312.89
2946.67,10106.79,5632.19,9798.11,4210.16
2964.7,10209.9,5672.3,9757.88,4189.57
2953.67,10174.16,5536.97,9581.04,4272.26
2945.59,10149.91,5707.6,9434.82,4124.95
2938.32,10141.54,5824.28,9393.36,4206.4
2992.64,10441.92,5862.17,9286.23,4336.69
2991.27,10422.8,6030.32,8979.36,4311.33
2997.84,10474.01,5971.95,8879.4,4356.81
2913.25,10100.54,5950.23,9017.29,4380.36
2832.11,9790.48,6037.73,8752.87,4322.16
2832.59,9793.21,5962.31,8967.51,4417.02
2837.04,9781.15,5867.18,9206.84,4392.33
2835.86,9796.58,6012.81,9135.11,4283.99
2827.11,9759.27,6096.01,9377.21,4226.96
2850.86,9910.08,6097.09,9463.64,4228.53
2843.68,9908.79,6152.88,9388.05,4200.67
2807.51,9694.78,6147.06,9573.59,4066.31
2806.91,9733.74,6130.46,9416.77,3997.54
2825.48,9816.75,6199.43,9167.8,4061.2
2843.65,9918.16,6182.4,9331.48,3896.71
2821.67,9821.7,6125.44,9513.3,3995.06
2815.09,9784.6,6146.32,9495.4,4115.25
2822.44,9826.14,6036.7,9717.16,4110.66
2821.05,9813.63,6139.79,9776.62,4233.47
2822.45,9768.84,6174.57,9751.92,4239.76
2916.62,10159.93,6139.97,9824.17,4223.04
2913.51,10209.14,6175.49,9778.93,4298.7
2925.23,10274.03,6201.12,9692.82,4238.42
2938.68,10344.91,6189.64,9723.09,4155.34
2934.1,10363.08,6184.58,9498.15,4248.45
2936.04,10347.84,6192.74,9831.13,4314.57
2927.16,10316.82,6199.11,9990.26,4353.55
2833.07,9862.58,6106.48,9933.85,4406.84
2842.19,9895.15,6105.9,9983.41,4424.89
2887.21,10173.85,6203.17,9892.2,4416.08
2872.82,10115.12,6174.9,9950.8,4456.62
2885.1,10182.53,6146.05,9948.64,4442.29
2888.81,10221.85,6164.72,9990,4404.02
2878.56,10131.86,6091.23,10022.93,4425.65
2905.55,10297.98,6161.63,9851.35,4350.35
2891.96,10255.27,6136.89,9887.94,4492.79
2854.29,10147.7,6204.41,10046.61,4506.59
2895.7,10377.57,6200.12,9965.51,4472.63
2912.56,10463.45,6242.39,9794.64,4463
2931.59,10460.97,6362.89,9822.08,4442.89
2929.61,10489.99,6365.1,9563.36,4462.51
2932.48,10458.43,6343.75,9624.51,4427.8
2988.6,10609.86,6353.52,9530.62,4431.97
3006.39,10602.77,6405.35,9622.26,4423.98
3017.29,10641.65,6410.26,9682.99,4329.68
3016.85,10620.58,6381.44,9761.47,4366.67
2988.09,10611.8,6310.44,10026.1,4444.42
2994.92,10594.82,6260.92,10093.65,4385.06
3049.38,10757.84,6284.52,10051.57,4322.24
3060.69,10853.55,6319.91,10120.31,4345.22
3054.02,10854.13,6322.4,10349.59,4250.28
3054.3,10823.21,6241.89,10421.29,4284.64
3043.56,10762,6185.59,10435.73,4245.91
3036.6,10778.25,6112.02,10373.49,4303.12
3027.9,10759.86,6117.25,10294.35,4312.63
3039.01,10787.21,6125.7,10259.59,4345.91
3012.82,10709.07,6114.81,10299.83,4490.31
3015.83,10718.36,6156.65,10321.15,4511.51
3050.17,10852.21,6162.49,10038.97,4495.17
2992,10405.85,6104.19,10123.27,4506.84
2994.32,10396.3,6138.5,9926.77,4566.48
2979.34,10329.43,6151.4,9828.25,4591.92
2953.39,10185.48,6167.77,9851.86,4582.83
2971.28,10250.54,6165.8,9869.95,4569.66
2978.46,10281.25,6053.35,9980.49,4546.12
2982.43,10366.5,6156.32,10045.44,4533.18
2976.7,10342.28,6136.43,9975.32,4559.4
3004.28,10468.88,6219.26,9862.12,4557.36
3025.68,10564.78,6262.85,9952.9,4428.96
3018.75,10511.16,6265.65,9890.19,4442.75
3002.64,10390.96,6270.79,9943.23,4371.98
3050.67,10528.1,6230.79,9795.89,4324.23
3125.2,10822.11,6191.93,9916.02,4319.46
3110.04,10882.95,6185.61,9842.29,4301.24
3109.55,10890.69,6209.63,10057.31,4322.81
3104.11,10879.2,6273.4,10205.21,4338.21
3108.1,10872.71,6284.53,10272.71,4316.67
3084.8,10731.4,6301.52,10286.31,4293.27
3089.71,10750.29,6231.89,10333.23,4319.99
3085.88,10760.44,6115.76,10262.74,4312.28
3068.33,10679.15,6044.97,10204.44,4297.57
3070.31,10693.75,5923.53,10208,4319.3
3070.03,10724.4,5966.8,10103.26,4282.54
3074.68,10729.12,5950.48,10121.08,4353.9
3085.49,10757.88,6021.09,10287.68,4325.1
3063.3,10669.51,6204,10217.03,4431.52
3067.35,10640.42,6226.55,10088.87,4481.64
3072.09,10695.45,6261.19,9834.62,4512.64
3090.71,10861.5,6338.1,9657.44,4514.74
3091.93,10838.71,6138.69,9519.2,4529.4
3095.95,10851.19,5982.2,9606.71,4505.62
3078.85,10762.79,6140.39,9550.47,4475.39
3021.98,10461.58,6360.06,9631.36,4466
3023.51,10514.58,6504.33,9962.02,4421.78
3002.85,10454.24,6577.83,10015.54,4423.38
3026.05,10557.25,6522.26,10071.06,4475.86
3023,10544.53,6545.37,10257.03,4448.73
3025.87,10583.4,6463.59,9557.16,4405.61
3042.31,10662.21,6533.79,9268.66,4306.72
3033.9,10609.7,6590.64,9447.28,4227.02
2980.43,10392.7,6682.86,9612.27,4130.33
2998.17,10476.97,6680.69,9680.09,4171.58
2987.86,10467.16,6670.4,9776.12,4153.01
2998.48,10512.25,6654.47,9709.09,4193.83
3004.7,10567.58,6669.24,9532.61,4340.76
3048.14,10741.69,6695.42,9373.26,4367.24
3065.25,10782.31,6697.37,9418.78,4380.03
3058.5,10788.59,6728.99,9629.66,4465.9
3061.35,10787.49,6699.89,9833.41,4106.73
3063.81,10759.68,6730.48,9964.07,3984.72
3041.17,10651.5,6710.13,9930.71,4088.85
3083.88,10797.02,6724.03,10068.3,4195.32
3084.72,10757.92,6750.43,10066.9,4237.48
3084.46,10784.33,6721.06,10063.13,4273.96
3090.94,10748.9,6724.43,9981.24,4234.86
3128.25,10842.64,6693.95,10142.01,4163.42
3131.94,10871.5,6645.4,10156.21,4085.3
3116.31,10817.51,6634.4,10147.46,4117.85
3112.35,10788.97,6740.16,10198.24,4190.68
3104.27,10711.04,6793.47,10247.76,4264.53
3100.49,10704.3,6809.13,10319.55,4331.38
3122.44,10796.14,6851.3,10274.93,4335.26
3102.73,10692.65,6866.42,10337.5,4385.52
3128.94,10743.96,6914.71,10330.52,4372.51
3125.32,10702.57,6916.02,10144.34,4357.74
3133.33,10695.18,6941.19,10170.21,4330.13
3147.89,10763.13,6893.92,10227.86,4379.76
3128.37,10697.11,6859.15,10367.21,4376.25
3171.28,10821.66,6868.96,10432.36,4381.1
3196.04,10878.14,6858.95,10692.9,4388
3210.37,10907.53,6828.54,10650.89,4394.77
3206.99,10958.1,6868.51,10742.84,4446.96
3205.06,10968.08,6835.78,10713.43,4420.58
3208.45,10945.42,6816.9,10739.21,4439.81
3192.86,10889.11,6838.05,10676.65,4409.17
3218.15,10899.92,6820.79,10537.67,4327.99
3248.35,10985.6,6781.51,10603.03,4321.08
3241.14,10973.8,6745.97,10544.36,4345.63
3241.74,10967.47,6894.6,10494.35,4410.55
3261.94,11036.53,6879.42,10592.88,4415.46
3277,11068.87,6826.05,10622.97,4468.07
3282.92,11034.7,6846.58,10529.59,4452.01
3250.03,11012.19,6858.7,10587.77,4503.95
3273.31,11088.16,6776.95,10544.44,4500.19
3243.84,10912.63,6700.9,10657.64,4497.86
3204.71,10784.33,6665.63,10592.69,4460.44
3199.65,10779.76,6673.31,10534.31,4417.68
3222.24,10855.72,6730.3,10683.82,4437.06
3215.37,10812.3,6710.28,10672.22,4400.52
3232.88,10789.62,6813.55,10687.14,4389.94
3152.97,10302.85,6830.79,10752.98,4421.45
3155.04,10332.28,6834.77,10675.29,4435.47
3140.53,10232.82,6911.4,10573.44,4406.61
3117.68,10256.11,6909.43,10431.77,4441.87
3122.98,10334.76,6818.04,10386.6,4424.25
3118.08,10283.16,6807.67,10378.4,4457.49
3102.88,10245.33,6849.38,10431.2,4438.22
3137.43,10313.57,6919.42,10276.17,4439.67
3139.56,10306.92,6899.33,10373.87,4542.17
3110.15,10199.86,6983.52,10393.86,4541.08
3122.57,10233.42,7074.34,10436.49,4529.96
3114.66,10230.57,7033.25,10674.18,4557.66
3102.24,10187.16,6999.96,10626.97,4542.2
3096.1,10159.45,7044.39,10393.71,4491.4
3103.64,10177.14,7097.5,10361.48,4439.8
3135.92,10262.85,7070.88,10438.34,4387.18
3158.79,10384.87,7024.01,10405.54,4370.26
3165.41,10371.47,6977.74,10511.02,4373.22
3154.32,10289.36,7013.55,10619.61,4332.45
3171.24,10331.79,6947.55,10585.78,4394.19
3161.67,10306.34,7000.06,10568.8,4388.6
3136.75,10215.48,7021.92,10490.86,4409.55
3119.29,10131.23,7026.9,10624.08,4509.82
3112.76,10008.3,7020.47,10577.16,4488.69
3103.43,9712.8,6986.4,10523.07,4407.85
3108.77,9826.79,7017.64,10414.07,4398.68
3113.01,9804.76,6958.09,10580.38,4432.45
3101.3,9768.57,6986.57,10503.57,4443.84
3123.14,9906.14,6996.26,10631.55,4448.26
3136.77,9976.19,6954.22,10645.68,4453.56
3142.55,9941.55,6917.14,10701.39,4503.09
3149.55,9977.96,6845.42,10710.73,4489.95
3159.17,10052.05,6790.51,10761.17,4480.1
3140.17,10004.84,6693.26,10757.31,4449.91
3156.98,10078.73,6806.9,10709.68,4497.26
3153.09,10055.57,6843.13,10717.08,4471.74
3166.98,10130.12,6911.84,10696.19,4452.24
3183.18,10182.73,6827.98,10665.01,4405.17
3196.7,10186.38,6730.43,10526.16,4470.92
3216.84,10270.83,6753.18,10370.93,4450.23
3217.93,10264.92,6792.74,10325.88,4508.91
3212.99,10177.25,6749.72,10259.13,4520.3
3229.62,10253.96,6794.71,10456.95,4540.12
3202.08,10197.92,6775.77,10482.32,4536.07
3239.96,10329,6777.96,10646.01,4552.58
3253.33,10405.75,6819.72,10630.12,4540.84
3261.22,10444.38,6817.71,10667.95,4534.59
3251.38,10432.64,6829.2,10693.69,4533.57
3253.43,10443.73,6840.75,10735.14,4548.58
3228.66,10353.55,6799.47,10663.87,4509.26
3241.73,10391.34,6772,10685.54,4470.28
3246.93,10418.62,6783.79,10664.56,4414.67
3230.03,10367.31,6752.93,10685.13,4411.68
3218.31,10397.05,6730.72,10713.85,4377.46
3233.87,10522.28,6746.83,10662.44,4461.21
3242.41,10552.14,6779.84,10689.26,4476.89
3240.66,10498.31,6902.23,10699.27,4543.48
3216.75,10421.06,6931.55,10582.67,4530.95
3212.76,10451.01,6954.21,10620.49,4489.27
3237.02,10559.88,6890.42,10640.3,4508.55
3239.33,10531.73,6968.57,10534.05,4536.53
3241.76,10543.01,6949.19,10513.35,4501.14
3268.94,10624.42,6999.01,10684.83,4527.77
3237.45,10515.41,7011.64,10775.32,4504.35
3250.81,10532.33,7017.16,10986.69,4529.58
3261.61,10586.62,7043.96,11179.42,4548.35
3245.22,10553.53,7041.42,11203.63,4529.21
3248.55,10583.04,7063.68,11190.21,4542.56
3269.45,10646.72,7068.17,11284.65,4550.27
3266.96,10581.92,7106.08,11244.84,4510.39
3252.95,10563.29,7120.26,11366.4,4551.46
3241.31,10520.82,7142.83,11404.01,4578.34
3210.24,10348.27,7177.89,11426.7,4560.61
3222.51,10428.72,7189.74,11464.74,4528.82
3270.31,10627.13,7195.31,11468.64,4574.32
3281,10656.17,7210.05,11456.1,4631.94
3286.62,10669.48,7237.77,11449.93,4694.72
3269.39,10603.28,7275.47,11472.24,4735.48
3288.97,10655.79,7290.49,11474.99,4764.07
3273.83,10587.31,7292.37,11451.05,4760.77
3275.96,10654.08,7337.81,11481.06,4803.87
3246.07,10519.86,7327.13,11598.33,4769.24
3222.17,10450.86,7220.38,11584.24,4819.23
3196.71,10411.44,7247.61,11584.31,4833.27
3170.69,10348.41,7208.44,11584.94,4822.77
3172.1,10359.09,7198.44,11599.01,4849.89
3173.15,10314.35,7151.18,11563.99,4833.82
3129.53,10091.89,7150.34,11583.3,4834.63
3134.57,10165.21,7164.43,11646.17,4839.68
3140.85,10204.84,7161.49,11521.04,4848.28
3152.19,10229.19,7184.49,11629.18,4848.01
3154.66,10234.65,7118.48,11554.71,4838.47
3143.71,10223.97,7099.15,11540,4862.31
3135.35,10184.14,7107.65,11599.39,4882.38
3127.37,10147.44,7140.75,11596.89,4899.33
3103.04,10024.44,7188.3,11630.13,4899.4
3078.61,9833.17,7172.15,11545.75,4900.64
3080.53,9885.34,7186.22,11594.94,4909.84
3052.78,9756.81,7188.82,11806.05,4887.57
3061.5,9776.45,7229.5,11848.63,4888.23
3083.51,9787.99,7258.75,11814.27,4888.71
3090.23,9845.6,7278.92,11681.89,4863.97
3112.96,10046.66,7268.56,11535.31,4922.49
3104.44,10030.11,7302.41,11659.5,4882.18
3090.14,9974.35,7277.92,11627.95,4859.69
3090.63,9970.96,7299.96,11651.49,4853.4
3075.68,9899.65,7299.86,11509.84,4841.14
3061.95,9763.78,7274.83,11549.44,4850.67
3064.08,9812.46,7302.25,11543.38,4821.41
3107.83,9893.78,7271.37,11642.86,4830.03
3110.06,9859.23,7243.7,11666.97,4877.67
3117.18,9864.84,7253,11774.43,4867.24
3102.62,9730.33,7263.44,11771.81,4839.98
3105.54,9794.89,7382.9,11793.93,4784.64
3091.66,9842.6,7382.35,11757.24,4748.9
3102.13,9915.92,7374.26,11757.02,4794.58
3140.32,10109.88,7350.12,11827.62,4794.29
3150.33,10148.72,7338.99,11967.49,4825.42
3158.4,10177.45,7334.61,11998.59,4778.08
3139.88,10119.99,7314.96,11947.83,4754.47
3153.74,10224.82,7343.08,11804.03,4766.6
3130.67,10151.53,7367.08,11822.67,4826.24
3132.49,10221.69,7357.85,11834.41,4828.32
3123.17,10191.24,7368.64,12067.19,4888.19
3144.37,10262.8,7415.95,12059.57,4895.82
3140.01,10288.53,7424.96,12027.36,4924.86
3156.21,10367.17,7429.81,11958.4,4899.46
3147.45,10265.2,7378.34,11966.14,4867.58
3157.87,10366.78,7324.72,11967.31,4864.99
3185.44,10537.59,7340.71,11978.39,4888.76
3191.2,10535.36,7336.82,11963.18,4895.88
3173.2,10451.57,7293.5,11990.03,4891.29
3188.06,10511.86,7343.42,11988.79,4845.24
3192.43,10529.61,7373.72,12009.87,4845.18
3195.91,10535.05,7369.52,12083.18,4858.58
3182.8,10474.83,7322.92,12095.24,4960.83
3207.13,10561.09,7282.69,12052.9,4963.8
3212.44,10562.06,7321.82,11962.13,4995.13
3217.96,10563.72,7331.68,11904.12,4972.19
3212.63,10505.6,7303.2,12039.68,4955
3203.04,10467.71,7349.37,12064.27,4960.48
3197.54,10453.19,7348.94,11996.07,4981.51
3218.16,10466.1,7365.5,12149.42,4993.32
3222.42,10427.79,7348.99,12203,4999.6
3176.46,10055.8,7327.59,12256.43,4974.26
3187.57,10103.76,7147.5,12312.87,4985.48
3230.98,10295.58,7114.36,12257.2,5013.38
3244.86,10366.98,7118.54,12282.34,5029.24
3237.98,10364.82,7114.55,12217.54,5012.16
3250.6,10404.22,7264.68,12230.89,5002.43
3243.69,10353.21,7275.64,12225.06,4994.7
3247.67,10297.34,7288.72,12200.52,5032.76
3249.78,10395.19,7237.17,12139.35,5020.9
3253.24,10437.94,7203.94,12154.7,5017.43
3273.03,10505.04,7250.05,12109,5046.2
3292.64,10525.35,7234.53,12000.44,5069.04
3285.06,10469.34,7248.1,12016.45,5089.64
3272.93,10436.17,7297.43,12027.32,5122.51
3262.08,10361.23,7300.86,12048.57,5085.91
3279.46,10451.08,7342.21,12454.98,5101.13
3281.87,10496.25,7385.24,12467.04,5091.85
3275.57,10544.59,7386.63,12472.8,5121.44
3261.75,10480.64,7435.39,12443.79,5135.28
3208.54,10291.35,7454.37,12438.01,5107.45
3237.36,10519.8,7522.03,12507.9,5101.86
3251.26,10559.78,7503.47,12527.84,5101.11
3246.45,10600.78,7436.42,12647.78,5071.1
3268.43,10653.73,7470.71,12716.89,4990.25
3268.72,10614.08,7496.34,12694.55,5003.73
3286.91,10689.77,7485.29,12749.12,5077.91
3290.23,10653.98,7514.9,12757.46,5059.2
3287.7,10619.34,7517.71,12711.06,5268.85
3271.51,10552.96,7547.63,12770.41,5277.88
3331.52,10659.01,7526.51,12807.04,5287.88
3362.65,10809.74,7519.95,12804.53,5271.7
3365.23,10762.37,7543.77,12631.61,5267.33
3363.63,10813.93,7547.63,12590.06,5304.15
3360.81,10816.64,7525.76,12638.69,5301
3367.12,10880.56,7524.95,12619.46,5372.42
3379.58,10962.85,7478.62,12659.15,5432.4
3384.32,10986.95,7449.98,12642.87,5382.95
3385.39,11024.59,7527.33,12621.72,5398.01
3365.5,10969.13,7511.87,12602.18,5400.46
3365.24,10970.77,7500.44,12628.95,5383.42
3376.42,11053.73,7474.4,12598.68,5405.42
3379.49,11043.61,7419.36,12615.06,5417.4
3384.15,11091.49,7463.54,12664.92,5406.1
3371.43,11070.49,7523.81,12822.94,5317.89
3353.62,11063.1,7472.71,12690.12,5289.73
3362.86,11153.53,7447.79,12672.49,5324.4
3356.84,11083.9,7439.29,12713.58,5322.88
3366,11191.13,7424.13,12815.72,5348.16
3357.81,11098.34,7446.8,12690.44,5341.34
3352.53,11069.82,7434.36,12764.98,5337.16
3341.55,10930.67,7387.8,12805.95,5336.64
3343.58,10950.77,7350.32,12691.81,5332.47
3345.27,11036.78,7312.72,12752.73,5305.94
3339.64,11031.42,7377.09,12888.95,5283.63
3348.94,11087.19,7357.23,12814.79,5318.67
3374.38,11264.27,7367.6,12774.26,5343.41
3382.99,11329.51,7337.28,12794,5307.89
3388.28,11312.5,7350.92,12733.41,5269.22
3386.1,11307.33,7370.03,12770.83,5265.53
3390.52,11399.09,7329.76,12671.02,5264.24
3378.47,11271.2,7416.93,12647.27,5299.71
3372.04,11275.34,7413.44,12416.19,5240.59
3381.79,11282.75,7378.39,12325.12,5261.74
3370.17,11189.55,7404.13,12475.31,5243.29
3378.65,11238.88,7390.22,12437.13,5216.88
3380.7,11306.31,7430.91,12453.68,5263.31
3388.25,11339.13,7487.87,12381.25,5310.72
3396.9,11437.21,7452.91,12388.68,5293.65
3407.57,11461.29,7377.73,12445.92,5274.26
3416.81,11444.52,7434.82,12437.02,5281.93
3390.34,11312.61,7452.32,12626.58,5266.12
3393.34,11367.62,7443.01,12641.33,5295.75
3395.91,11350.32,7368.37,12631.72,5258.58
3383.31,11292.42,7372,12587.16,5252.9
3371.74,11215.19,7423.66,12430.39,5154.35
3388.17,11373.74,7411.43,12452.05,5120.68
3413.57,11467.97,7474.77,12447.25,5195.72
3415.46,11447.4,7511.71,12240.06,5174.9
3427.79,11553.24,7531.94,12208.95,5180.1
3432.67,11645.05,7542.73,12264.31,5152.4
3447.84,11695,7498.06,12305.11,5145.16
3429.55,11582.92,7389.94,12212.04,5165.64
3402.52,11462.11,7309.96,12162.7,5140.6
3399.25,11537.96,7353.89,12118.25,5222.13
3382.91,11292.93,7383.85,12251.29,5235.4
3392.4,11437.55,7433.03,12181.48,5235.31
3410.5,11602.1,7387.87,12154.72,5230.17
3430.46,11560.8,7323.98,12297.72,5173.27
3351.92,11175.47,7318.88,12257.17,5216.07
3353.82,11168.39,7381.74,12292.05,5199.22
3322.23,10954.18,7382.65,12154,5117.66
3333.66,11091.14,7407.06,12014.3,5127.7
